3.600000000000000000e+02,3.700000000000000000e+01,4.900000000000000000e+01,6.630000000000000000e+02,0.000000000000000000e+00,9.650000000000000000e+02,8.200000000000000000e+01,8.300000000000000000e+01,1.000000000000000000e+01,4.500000000000000000e+01,1.038530000000000000e+05,3.100000000000000000e+01,8.100000000000000000e+01,5.180000000000000000e+02,9.900000000000000000e+01,6.070000000000000000e+02,2.110000000000000000e+02,1.200000000000000000e+01,4.000000000000000000e+00,3.200000000000000000e+01,7.000000000000000000e+00,3.400000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,8.600000000000000000e+01,1.000000000000000000e+00
3.608000000000000000e+03,4.680000000000000000e+02,7.500000000000000000e+01,7.540000000000000000e+02,9.260000000000000000e+02,1.330000000000000000e+02,9.640000000000000000e+02,1.935000000000000000e+03,4.800000000000000000e+01,7.200000000000000000e+01,1.010000000000000000e+02,2.051100000000000000e+04,9.230000000000000000e+02,3.014000000000000000e+03,1.100000000000000000e+02,4.800000000000000000e+01,2.110000000000000000e+02,1.230000000000000000e+02,9.200000000000000000e+01,5.100000000000000000e+01,1.240000000000000000e+02,1.059000000000000000e+03,1.290000000000000000e+02,5.000000000000000000e+00,7.000000000000000000e+00,1.790000000000000000e+02,4.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.890000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.697000000000000000e+03,7.080000000000000000e+02,5.580000000000000000e+02,6.000000000000000000e+01,1.220000000000000000e+02,2.806000000000000000e+03,4.310000000000000000e+02,6.440000000000000000e+02,1.609000000000000000e+03,2.260000000000000000e+02,1.570000000000000000e+02,8.270000000000000000e+02,1.613700000000000000e+04,4.653000000000000000e+03,1.111000000000000000e+03,1.300000000000000000e+01,1.529000000000000000e+03,2.920000000000000000e+02,1.006000000000000000e+03,1.890000000000000000e+02,6.060000000000000000e+02,7.680000000000000000e+02,5.900000000000000000e+01,3.200000000000000000e+02,6.700000000000000000e+02,1.990000000000000000e+02,1.000000000000000000e+02,1.820000000000000000e+02,4.280000000000000000e+02,2.260000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.505000000000000000e+03,2.900000000000000000e+02,2.970000000000000000e+02,1.332000000000000000e+03,6.630000000000000000e+02,3.343000000000000000e+03,2.903000000000000000e+03,2.750000000000000000e+02,1.430000000000000000e+02,4.250000000000000000e+02,4.750000000000000000e+02,1.107000000000000000e+03,1.713000000000000000e+03,7.105100000000000000e+04,2.240000000000000000e+02,9.000000000000000000e+00,9.460000000000000000e+02,7.500000000000000000e+01,2.330000000000000000e+02,2.330000000000000000e+02,5.090000000000000000e+02,1.760000000000000000e+03,5.800000000000000000e+01,3.520000000000000000e+02,2.500000000000000000e+01,6.100000000000000000e+01,9.100000000000000000e+01,8.100000000000000000e+01,3.800000000000000000e+02,1.520000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00
2.430000000000000000e+02,3.290000000000000000e+02,3.340000000000000000e+02,2.650000000000000000e+02,1.900000000000000000e+01,8.850000000000000000e+02,4.600000000000000000e+01,2.410000000000000000e+02,1.755000000000000000e+03,4.200000000000000000e+01,9.000000000000000000e+01,1.960000000000000000e+02,1.379000000000000000e+03,7.720000000000000000e+02,1.921200000000000000e+04,0.000000000000000000e+00,3.876000000000000000e+03,8.660000000000000000e+02,7.960000000000000000e+02,5.400000000000000000e+01,1.016000000000000000e+03,7.500000000000000000e+01,1.000000000000000000e+00,4.740000000000000000e+02,5.640000000000000000e+02,1.220000000000000000e+02,7.300000000000000000e+01,6.060000000000000000e+02,1.819000000000000000e+03,8.030000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.470000000000000000e+02,5.000000000000000000e+00,3.900000000000000000e+01,1.100000000000000000e+01,0.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,6.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+02,5.000000000000000000e+00,4.800000000000000000e+01,3.000000000000000000e+00,3.100000000000000000e+01,1.362000000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,4.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.130000000000000000e+02,0.000000000000000000e+00
3.500000000000000000e+01,9.000000000000000000e+01,6.100000000000000000e+01,2.200000000000000000e+01,0.000000000000000000e+00,7.830000000000000000e+02,1.300000000000000000e+01,4.100000000000000000e+01,3.590000000000000000e+02,1.000000000000000000e+01,1.330000000000000000e+02,1.500000000000000000e+02,5.970000000000000000e+02,1.254000000000000000e+03,1.738000000000000000e+03,2.000000000000000000e+00,4.417700000000000000e+04,1.450000000000000000e+02,9.350000000000000000e+02,1.400000000000000000e+01,4.760000000000000000e+02,7.100000000000000000e+01,1.000000000000000000e+00,2.390000000000000000e+02,9.279000000000000000e+03,1.000000000000000000e+02,6.000000000000000000e+01,1.052000000000000000e+03,2.833000000000000000e+03,3.770000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.430000000000000000e+02,4.000000000000000000e+00,2.600000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+00,2.270000000000000000e+02,8.000000000000000000e+00,1.063000000000000000e+03,2.275000000000000000e+03,6.000000000000000000e+00,1.200000000000000000e+01,1.430000000000000000e+02,3.510000000000000000e+02,2.420000000000000000e+02,1.138000000000000000e+03,0.000000000000000000e+00,1.058000000000000000e+03,1.014200000000000000e+04,1.978000000000000000e+03,8.000000000000000000e+01,5.450000000000000000e+02,2.210000000000000000e+02,0.000000000000000000e+00,9.900000000000000000e+01,7.310000000000000000e+02,1.516000000000000000e+03,4.400000000000000000e+01,2.200000000000000000e+02,8.600000000000000000e+01,1.014000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.400000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,4.660000000000000000e+02,2.000000000000000000e+00,9.010000000000000000e+02,4.431000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+01,3.330000000000000000e+02,2.410000000000000000e+02,3.950000000000000000e+02,0.000000000000000000e+00,1.251000000000000000e+03,1.058000000000000000e+03,5.646200000000000000e+04,1.900000000000000000e+01,1.356000000000000000e+03,1.790000000000000000e+02,0.000000000000000000e+00,9.880000000000000000e+02,1.199000000000000000e+03,8.890000000000000000e+02,1.510000000000000000e+02,6.810000000000000000e+02,6.620000000000000000e+02,9.980000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.588000000000000000e+03,2.450000000000000000e+02,7.000000000000000000e+00,5.400000000000000000e+01,0.000000000000000000e+00,1.520000000000000000e+02,1.230000000000000000e+02,1.460000000000000000e+02,4.400000000000000000e+01,6.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+02,2.580000000000000000e+02,5.410000000000000000e+02,1.900000000000000000e+01,1.700000000000000000e+01,2.900000000000000000e+01,1.280000000000000000e+02,3.390000000000000000e+02,7.085000000000000000e+03,1.900000000000000000e+01,4.090000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,2.400000000000000000e+01,4.900000000000000000e+01,5.000000000000000000e+00,8.800000000000000000e+01,2.570000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.070000000000000000e+02,1.000000000000000000e+01,1.080000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,4.090000000000000000e+02,1.000000000000000000e+00,2.660000000000000000e+02,1.149000000000000000e+03,0.000000000000000000e+00,1.600000000000000000e+01,1.620000000000000000e+02,3.260000000000000000e+02,2.520000000000000000e+02,3.220000000000000000e+02,0.000000000000000000e+00,1.870000000000000000e+02,3.040000000000000000e+02,2.279000000000000000e+03,3.300000000000000000e+01,3.569700000000000000e+04,1.620000000000000000e+02,0.000000000000000000e+00,4.920000000000000000e+02,5.750000000000000000e+03,3.570000000000000000e+02,7.000000000000000000e+01,3.346000000000000000e+03,1.501000000000000000e+03,5.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.707000000000000000e+03,1.270000000000000000e+02,3.400000000000000000e+01,4.600000000000000000e+01,4.700000000000000000e+01,5.420000000000000000e+02,2.200000000000000000e+02,6.660000000000000000e+02,1.010000000000000000e+02,1.900000000000000000e+01,1.500000000000000000e+01,2.090000000000000000e+02,6.220000000000000000e+02,1.690000000000000000e+03,1.900000000000000000e+01,4.000000000000000000e+00,6.700000000000000000e+01,2.240000000000000000e+02,1.275000000000000000e+03,9.300000000000000000e+01,4.400000000000000000e+02,2.194500000000000000e+04,1.100000000000000000e+01,1.000000000000000000e+01,1.020000000000000000e+02,1.080000000000000000e+02,3.000000000000000000e+00,4.500000000000000000e+01,4.900000000000000000e+01,1.100000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.840000000000000000e+02,2.030000000000000000e+02,6.000000000000000000e+00,3.600000000000000000e+01,2.910000000000000000e+02,4.100000000000000000e+01,2.410000000000000000e+02,2.900000000000000000e+01,2.200000000000000000e+01,3.000000000000000000e+01,6.000000000000000000e+00,9.800000000000000000e+01,2.500000000000000000e+01,6.200000000000000000e+01,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,3.763000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.200000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,2.600000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.090000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.400000000000000000e+01,4.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,4.400000000000000000e+01,0.000000000000000000e+00,7.790000000000000000e+02,0.000000000000000000e+00,4.010000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,6.710800000000000000e+04,9.663000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.416000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.450000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.831000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.700000000000000000e+01,1.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,2.870000000000000000e+02,9.000000000000000000e+00,3.920000000000000000e+02,0.000000000000000000e+00,7.800000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,5.770000000000000000e+02,7.512600000000000000e+04,2.000000000000000000e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.200000000000000000e+01,2.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.260000000000000000e+02,3.700000000000000000e+01,2.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.316000000000000000e+03,3.180000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,1.900000000000000000e+02,2.640000000000000000e+02,4.000000000000000000e+00,3.140000000000000000e+02,1.000000000000000000e+00,8.600000000000000000e+01,6.090000000000000000e+02,1.667000000000000000e+03,1.260000000000000000e+02,1.380000000000000000e+02,8.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.478900000000000000e+04,1.200000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,1.010000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.800000000000000000e+01,2.300000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.600000000000000000e+01,4.000000000000000000e+00,6.630000000000000000e+02,3.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,5.200000000000000000e+01,1.090000000000000000e+02,1.390000000000000000e+02,0.000000000000000000e+00,1.500000000000000000e+02,7.600000000000000000e+01,9.390000000000000000e+02,2.000000000000000000e+00,6.790000000000000000e+02,8.000000000000000000e+00,0.000000000000000000e+00,3.800000000000000000e+01,1.290000000000000000e+02,1.400000000000000000e+01,1.836000000000000000e+03,4.240000000000000000e+02,9.500000000000000000e+01,4.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.530000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.250000000000000000e+02,0.000000000000000000e+00,3.070000000000000000e+02,1.200000000000000000e+01,7.910000000000000000e+02,0.000000000000000000e+00,1.613000000000000000e+03,2.000000000000000000e+01,0.000000000000000000e+00,4.054000000000000000e+03,2.516000000000000000e+03,0.000000000000000000e+00,1.200000000000000000e+01,4.415700000000000000e+04,3.590000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.800000000000000000e+01,5.400000000000000000e+01,2.600000000000000000e+01,5.000000000000000000e+00,3.000000000000000000e+00,1.210000000000000000e+02,7.000000000000000000e+00,3.100000000000000000e+01,1.850000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00,2.100000000000000000e+01,2.220000000000000000e+02,3.510000000000000000e+02,3.460000000000000000e+02,5.200000000000000000e+01,1.974000000000000000e+03,9.400000000000000000e+01,3.550000000000000000e+02,6.000000000000000000e+00,5.740000000000000000e+02,8.800000000000000000e+01,0.000000000000000000e+00,1.470000000000000000e+02,2.879000000000000000e+03,3.200000000000000000e+01,1.000000000000000000e+01,2.920000000000000000e+02,1.361100000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.220000000000000000e+02,1.300000000000000000e+01,1.600000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,3.770000000000000000e+02,3.500000000000000000e+01,0.000000000000000000e+00,9.000000000000000000e+01,9.200000000000000000e+01,6.700000000000000000e+01,5.000000000000000000e+00,3.580000000000000000e+02,0.000000000000000000e+00,1.004000000000000000e+03,6.450000000000000000e+02,1.196000000000000000e+03,0.000000000000000000e+00,1.400000000000000000e+01,3.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.100000000000000000e+01,1.894000000000000000e+03,4.600000000000000000e+01,2.000000000000000000e+00,4.100000000000000000e+01,1.656400000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.601000000000000000e+03,0.000000000000000000e+00
8.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.700000000000000000e+02
